order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_pct
O0010112,C00587,P00318,2024-02-08,2024-02-19,10,1530.98,0.15
O0010113,C00668,P00406,2025-03-07,2025-03-20,9,2114.51,0.2
O0010114,C00950,P00457,2024-05-22,2024-05-28,8,1054.24,0.05
O0010115,C00020,P00306,2024-10-21,2024-10-26,2,240.76,0
O0010116,C00221,P00366,2025-03-06,2025-03-11,7,1825.42,0
O0010117,C00327,P00248,2024-12-20,2024-12-26,3,181.71,0.15
O0010118,C00641,P00305,2024-01-18,2024-01-20,9,74.34,0.05
O0010119,C00777,P00469,2025-03-16,2025-03-25,6,940.32,0
O0010120,C00824,P00029,2025-01-26,2025-01-30,5,692.71,0
O0010121,C00437,P00436,2025-03-07,2025-03-20,7,1703.0,0
O0010122,C00968,P00465,2024-07-10,2024-07-21,8,2240.99,0.05
O0010123,C00382,P00223,2024-03-20,2024-04-01,3,64.14,0
O0010124,C00462,P00164,2024-10-03,2024-10-12,3,2057.72,0.1
O0010125,C00218,P00289,2024-12-24,2024-12-24,6,492.77,0
O0010126,C00121,P00382,2024-04-26,2024-05-06,8,1775.07,0.15
O0010127,C00759,P00015,2024-12-06,2024-12-13,3,21.98,0.2
O0010128,C00222,P00079,2025-01-09,2025-01-13,9,2451.14,0
O0010129,C00851,P00398,2024-03-13,2024-03-16,8,2229.01,0.05
O0010130,C00939,P00188,2024-08-03,2024-08-10,8,1532.22,0
O0010131,C00958,P00193,2024-07-17,2024-07-30,9,819.71,0.2
O0010132,C00191,P00142,2024-02-29,2024-03-12,5,1268.32,0
O0010133,C00429,P00333,2024-10-14,2024-10-23,9,2431.65,0.15
O0010134,C00037,P00455,2024-09-06,2024-09-13,6,1195.88,0.15
O0010135,C00958,P00147,2024-08-11,2024-08-23,6,1328.84,0.15
O0010136,C00768,P00225,2024-10-08,2024-10-13,7,2055.75,0
O0010137,C00090,P00398,2024-12-22,2024-12-31,3,699.82,0.05
O0010138,C00582,P00124,2024-05-15,2024-05-21,9,1706.74,0.2
O0010139,C00669,P00316,2024-12-08,2024-12-16,6,237.09,0
O0010140,C00148,P00094,2024-12-07,2024-12-15,8,2438.65,0
O0010141,C00335,P00056,2024-02-14,2024-02-22,8,1206.55,0.05
O0010142,C00247,P00133,2024-11-17,2024-11-18,5,718.77,0.05
O0010143,C00682,P00249,2024-08-13,2024-08-17,8,2352.5,0.2
O0010144,C00202,P00300,2024-08-16,2024-08-26,2,2385.51,0
O0010145,C00198,P00035,2024-09-25,2024-10-03,8,2132.89,0.2
O0010146,C00184,P00255,2024-09-06,2024-09-19,10,2372.9,0
O0010147,C00896,P00210,2024-12-07,2024-12-15,9,1988.49,0.15
O0010148,C00392,P00225,2024-12-07,2024-12-18,5,1828.76,0
O0010149,C00975,P00005,2024-06-18,2024-06-28,1,1665.05,0.2
O0010150,C00333,P00241,2024-09-30,2024-10-04,7,446.85,0.2
O0010151,C00072,P00208,2024-04-17,2024-04-21,7,832.84,0.1
O0010152,C00739,P00208,2025-03-15,2025-03-20,2,871.89,0
O0010153,C00136,P00033,2024-05-30,2024-06-13,2,1694.88,0
O0010154,C00730,P00267,2024-03-05,2024-03-15,10,1259.48,0.2
O0010155,C00496,P00320,2024-01-25,2024-02-02,7,1655.72,0.05
O0010156,C00323,P00404,2024-02-25,2024-03-10,5,1097.38,0.05
O0010157,C00828,P00028,2025-02-05,2025-02-17,2,1240.42,0.2
O0010158,C00785,P00378,2024-06-28,2024-07-07,4,1539.07,0.05
O0010159,C00038,P00055,2025-02-21,2025-03-04,6,930.28,0.2
O0010160,C00169,P00095,2024-07-17,2024-07-21,2,1847.53,0
O0010161,C00396,P00490,2024-07-10,2024-07-15,3,1723.82,0.15
O0010162,C00616,P00185,2025-01-02,2025-01-09,9,1136.32,0.2
O0010163,C00992,P00478,2024-04-10,2024-04-24,6,295.71,0.1
O0010164,C00245,P00072,2024-01-03,2024-01-16,3,406.18,0.05
O0010165,C00734,P00064,2024-02-12,2024-02-15,2,1256.21,0
O0010166,C00147,P00043,2025-01-17,2025-01-21,10,1301.91,0
O0010167,C00738,P00392,2024-09-30,2024-10-04,8,2434.66,0
O0010168,C00836,P00438,2024-06-19,2024-06-24,8,1714.25,0
O0010169,C00298,P00352,2024-11-26,2024-11-29,3,1405.4,0
O0010170,C00905,P00311,2024-02-04,2024-02-07,3,2485.68,0.15
O0010171,C00068,P00282,2025-02-09,2025-02-22,4,1045.57,0.1
O0010172,C00832,P00372,2024-05-14,2024-05-23,9,629.93,0.1
O0010173,C00526,P00329,2024-01-06,2024-01-14,5,981.21,0.1
O0010174,C00833,P00386,2024-09-11,2024-09-14,3,1448.3,0.2
O0010175,C00465,P00457,2024-06-10,2024-06-18,5,1894.8,0.05
O0010176,C00146,P00243,2024-02-24,2024-03-09,4,1170.94,0.15
O0010177,C00148,P00133,2024-06-02,2024-06-08,10,1317.8,0
O0010178,C00578,P00278,2024-11-10,2024-11-21,1,1508.73,0.05
O0010179,C00409,P00477,2025-02-20,2025-02-20,10,749.32,0.1
O0010180,C00204,P00499,2024-01-28,2024-02-10,7,376.14,0.2
O0010181,C00436,P00149,2024-07-26,2024-08-06,6,1260.07,0.1
O0010182,C00945,P00290,2024-10-29,2024-11-06,8,451.84,0
O0010183,C00275,P00389,2024-06-02,2024-06-08,4,214.45,0.15
O0010184,C00543,P00351,2024-05-23,2024-06-04,3,1721.46,0
O0010185,C00594,P00485,2024-03-29,2024-04-05,5,1468.91,0.15
O0010186,C00581,P00424,2024-01-23,2024-02-01,9,239.2,0
O0010187,C00147,P00071,2024-01-20,2024-01-22,2,859.67,0
O0010188,C00142,P00331,2024-12-16,2024-12-24,6,204.88,0.05
O0010189,C00522,P00143,2024-01-17,2024-01-22,5,2102.14,0.15
O0010190,C00398,P00343,2024-06-18,2024-06-20,4,1226.5,0
O0010191,C00785,P00276,2025-03-16,2025-03-30,8,1250.42,0
O0010192,C00080,P00315,2024-01-28,2024-02-09,1,522.05,0
O0010193,C00988,P00372,2024-08-08,2024-08-08,8,612.38,0.2
O0010194,C00894,P00238,2024-09-17,2024-09-28,5,607.19,0.05
O0010195,C00479,P00490,2024-05-11,2024-05-25,9,780.85,0
O0010196,C00652,P00113,2024-02-09,2024-02-21,1,2044.43,0
O0010197,C00144,P00112,2024-04-28,2024-05-06,6,2029.39,0
O0010198,C00458,P00367,2024-08-10,2024-08-24,8,597.94,0.15
O0010199,C00365,P00281,2024-06-24,2024-07-02,3,202.12,0.05
O0010200,C00907,P00381,2024-05-22,2024-06-03,6,1510.26,0.1
O0010201,C00430,P00280,2024-03-17,2024-03-19,5,523.02,0
O0010202,C00697,P00341,2025-03-26,2025-03-27,3,895.73,0
O0010203,C00965,P00257,2024-09-13,2024-09-22,9,496.67,0.1
O0010204,C00173,P00353,2024-04-15,2024-04-15,8,1363.21,0
O0010205,C00114,P00066,2025-02-01,2025-02-13,6,1173.75,0.15
O0010206,C00423,P00231,2024-01-30,2024-02-06,8,2080.72,0.15
O0010207,C00691,P00375,2025-01-03,2025-01-13,3,2105.71,0
O0010208,C00260,P00460,2024-12-30,2025-01-12,6,758.11,0.2
O0010209,C00973,P00241,2024-06-15,2024-06-25,10,2409.78,0
O0010210,C00106,P00119,2025-03-05,2025-03-06,6,2022.59,0.15
O0010211,C00426,P00410,2024-09-26,2024-10-09,8,535.12,0.15
O0010212,C00043,P00067,2024-06-01,2024-06-03,7,2012.77,0
O0010213,C00616,P00372,2025-02-14,2025-02-20,4,1434.01,0
O0010214,C00990,P00219,2024-09-27,2024-10-01,6,1288.74,0.15
O0010215,C00102,P00414,2024-01-07,2024-01-19,10,46.26,0.2
O0010216,C00355,P00285,2024-12-13,2024-12-18,9,1782.92,0
O0010217,C00388,P00098,2024-12-14,2024-12-16,8,881.43,0.2
O0010218,C00192,P00252,2024-11-20,2024-11-21,10,394.99,0
O0010219,C00189,P00057,2025-01-16,2025-01-16,3,595.98,0.2
O0010220,C00450,P00417,2024-03-24,2024-04-07,9,2386.43,0.1
O0010221,C00032,P00251,2024-05-07,2024-05-13,7,2335.09,0.2
O0010222,C00732,P00327,2024-06-06,2024-06-15,8,114.22,0.15
O0010223,C00640,P00423,2024-06-09,2024-06-18,10,16.58,0.15
O0010224,C00700,P00323,2024-02-29,2024-03-09,7,1660.94,0.2
O0010225,C00274,P00113,2025-01-16,2025-01-26,4,870.28,0
O0010226,C00194,P00298,2024-06-19,2024-07-01,1,438.68,0
O0010227,C00883,P00062,2024-09-17,2024-09-24,1,1719.32,0
O0010228,C00042,P00276,2025-03-22,2025-03-24,3,328.29,0
O0010229,C00368,P00121,2024-03-08,2024-03-19,3,115.86,0.1
O0010230,C00241,P00295,2025-01-02,2025-01-07,7,2464.86,0
O0010231,C00542,P00293,2024-09-27,2024-09-27,5,1067.42,0
O0010232,C00870,P00229,2024-02-29,2024-03-13,1,2162.58,0
O0010233,C00482,P00443,2024-10-01,2024-10-03,5,2024.03,0.2
O0010234,C00361,P00460,2024-10-16,2024-10-25,2,1924.73,0.05
O0010235,C00197,P00291,2024-01-23,2024-02-04,7,1052.6,0
O0010236,C00754,P00207,2024-09-20,2024-09-28,9,919.02,0.15
O0010237,C00440,P00399,2024-01-20,2024-01-22,8,2370.89,0
O0010238,C00125,P00218,2024-01-11,2024-01-14,6,142.47,0.15
O0010239,C00313,P00461,2025-03-21,2025-03-26,1,990.86,0
O0010240,C00130,P00380,2024-08-25,2024-09-06,1,2333.6,0.15
O0010241,C00689,P00179,2024-03-20,2024-04-02,5,2288.07,0.15
O0010242,C00994,P00484,2024-08-06,2024-08-15,5,1947.04,0.15
O0010243,C00762,P00161,2024-08-08,2024-08-22,5,960.16,0.05
O0010244,C00388,P00240,2024-07-22,2024-08-03,5,1035.22,0.2
O0010245,C00961,P00062,2024-05-22,2024-05-24,9,769.48,0
O0010246,C00006,P00479,2025-03-03,2025-03-03,2,537.2,0.05
O0010247,C00270,P00098,2024-08-17,2024-08-25,5,1227.87,0
O0010248,C00018,P00389,2024-08-31,2024-09-03,9,2031.2,0
O0010249,C00982,P00093,2024-03-16,2024-03-21,9,1727.61,0
O0010250,C00493,P00219,2025-02-03,2025-02-15,3,1609.07,0
O0010251,C00892,P00108,2025-01-03,2025-01-06,5,830.46,0
O0010252,C00351,P00142,2024-03-01,2024-03-08,8,1018.12,0.05
O0010253,C00552,P00216,2025-02-21,2025-02-27,2,115.33,0.15
O0010254,C00052,P00019,2024-01-10,2024-01-24,6,1500.16,0.2
O0010255,C00126,P00272,2024-07-14,2024-07-16,5,1253.95,0.2
O0010256,C00245,P00320,2024-04-20,2024-04-30,4,2393.1,0.1
O0010257,C00681,P00296,2024-02-13,2024-02-17,1,329.7,0.1
O0010258,C00658,P00346,2024-07-18,2024-08-01,4,224.63,0
O0010259,C00994,P00359,2024-06-26,2024-07-06,6,1693.43,0
O0010260,C00665,P00010,2024-09-14,2024-09-21,6,1250.71,0
O0010261,C00472,P00169,2024-02-20,2024-03-02,4,283.02,0.2
O0010262,C00229,P00377,2025-01-05,2025-01-13,3,2344.92,0.05
O0010263,C00056,P00341,2025-01-14,2025-01-22,5,693.79,0.05
O0010264,C00549,P00478,2024-11-22,2024-11-27,1,272.45,0
O0010265,C00647,P00278,2024-02-14,2024-02-17,9,923.5,0.15
O0010266,C00306,P00437,2024-02-25,2024-03-04,5,450.65,0
O0010267,C00165,P00487,2024-07-25,2024-08-05,5,2477.11,0.05
O0010268,C00048,P00034,2024-08-28,2024-09-10,8,631.51,0.2
O0010269,C00892,P00250,2024-12-04,2024-12-04,2,127.59,0
O0010270,C00198,P00206,2024-01-23,2024-01-28,5,1976.94,0.2
O0010271,C00579,P00250,2024-02-12,2024-02-14,8,1448.23,0
O0010272,C00643,P00020,2024-09-30,2024-10-02,7,420.92,0.15
O0010273,C00493,P00240,2024-06-09,2024-06-15,10,1517.63,0.1
O0010274,C00768,P00001,2024-08-10,2024-08-21,1,758.69,0.1
O0010275,C00445,P00316,2025-02-24,2025-03-02,1,1530.71,0
O0010276,C00394,P00207,2025-03-18,2025-03-31,2,221.51,0.15
O0010277,C00881,P00285,2024-04-05,2024-04-13,10,332.86,0
O0010278,C00724,P00009,2024-09-03,2024-09-08,9,1082.62,0
O0010279,C00370,P00288,2025-02-18,2025-02-21,1,1467.05,0
O0010280,C00229,P00102,2024-12-19,2024-12-25,4,291.08,0
O0010281,C00593,P00443,2024-03-09,2024-03-17,10,1026.08,0.1
O0010282,C00097,P00265,2024-12-17,2024-12-23,2,1651.57,0
O0010283,C00663,P00203,2024-10-06,2024-10-12,4,633.34,0
O0010284,C00676,P00141,2025-02-12,2025-02-21,7,2341.36,0.15
O0010285,C00701,P00087,2024-03-29,2024-03-29,7,2024.94,0.2
O0010286,C00582,P00457,2025-01-24,2025-02-02,3,852.45,0
O0010287,C00542,P00397,2024-05-03,2024-05-03,1,503.39,0.2
O0010288,C00359,P00274,2024-01-31,2024-02-10,9,1944.97,0
O0010289,C00416,P00321,2024-05-05,2024-05-09,5,1546.59,0.15
O0010290,C00878,P00442,2024-01-21,2024-01-29,9,876.49,0
O0010291,C00298,P00286,2024-10-06,2024-10-09,2,2235.2,0.2
O0010292,C00773,P00463,2024-04-05,2024-04-12,3,2340.1,0.2
O0010293,C00964,P00415,2024-08-14,2024-08-22,4,728.51,0.05
O0010294,C00597,P00428,2024-12-17,2024-12-27,4,352.84,0.1
O0010295,C00081,P00481,2024-10-12,2024-10-13,7,1658.75,0
O0010296,C00921,P00499,2024-09-08,2024-09-15,2,306.82,0
O0010297,C00292,P00023,2024-03-30,2024-03-30,8,2180.59,0.05
O0010298,C00068,P00256,2024-06-08,2024-06-13,8,1894.58,0
O0010299,C00109,P00243,2024-11-16,2024-11-25,2,1259.91,0.15
O0010300,C00542,P00003,2024-01-10,2024-01-22,1,80.39,0
O0010301,C00898,P00423,2024-02-16,2024-02-19,4,156.86,0.2
O0010302,C00704,P00327,2024-03-27,2024-04-07,2,697.95,0.1
O0010303,C00603,P00010,2024-05-10,2024-05-24,1,208.43,0.15
O0010304,C00841,P00460,2024-05-06,2024-05-19,10,412.55,0
O0010305,C00677,P00326,2024-10-12,2024-10-25,2,1454.75,0.05
O0010306,C00787,P00252,2024-03-16,2024-03-20,5,632.01,0.05
O0010307,C00728,P00216,2024-05-27,2024-06-01,7,197.99,0.15
O0010308,C00942,P00380,2024-06-07,2024-06-13,9,1437.79,0
O0010309,C00383,P00463,2024-12-18,2024-12-28,9,1863.43,0
O0010310,C00212,P00467,2024-07-22,2024-07-27,10,1902.86,0
O0010311,C00500,P00453,2024-01-23,2024-02-06,10,269.63,0.1
O0010312,C00473,P00380,2024-12-18,2024-12-19,10,470.96,0.15
O0010313,C00624,P00386,2024-01-08,2024-01-21,9,1972.99,0
O0010314,C00966,P00268,2024-03-08,2024-03-21,7,875.38,0
O0010315,C00581,P00241,2024-09-30,2024-10-10,10,952.71,0
O0010316,C00139,P00194,2024-07-25,2024-07-31,10,1454.88,0.05
O0010317,C00748,P00434,2024-10-20,2024-11-02,10,2182.04,0.15
O0010318,C00735,P00235,2025-03-21,2025-03-28,1,1690.93,0.1
O0010319,C00832,P00325,2024-08-05,2024-08-16,7,894.17,0.2
O0010320,C00304,P00475,2024-10-02,2024-10-13,7,934.18,0.1
O0010321,C00461,P00227,2024-12-05,2024-12-10,10,2272.44,0.05
O0010322,C00503,P00223,2024-09-03,2024-09-06,9,49.03,0.05
O0010323,C00326,P00018,2025-01-09,2025-01-22,7,1315.95,0
O0010324,C00672,P00375,2024-05-07,2024-05-19,8,595.16,0
O0010325,C00580,P00123,2024-05-22,2024-05-29,5,1731.12,0.15
O0010326,C00737,P00090,2024-08-10,2024-08-17,9,1255.27,0.2
O0010327,C00346,P00230,2024-01-27,2024-02-03,4,1615.49,0.1
O0010328,C00927,P00482,2024-07-07,2024-07-11,7,17.52,0.15
O0010329,C00774,P00185,2024-03-20,2024-03-21,8,2487.53,0
O0010330,C00139,P00035,2024-05-07,2024-05-10,1,1599.09,0.1
O0010331,C00818,P00225,2024-12-14,2024-12-22,10,426.96,0.15
O0010332,C00521,P00269,2024-01-08,2024-01-10,3,1475.17,0.2
O0010333,C00355,P00171,2025-02-01,2025-02-13,8,1001.89,0.2
O0010334,C00224,P00029,2024-09-19,2024-09-27,9,546.07,0.2
O0010335,C00701,P00017,2024-08-12,2024-08-21,10,1816.78,0.2
O0010336,C00712,P00345,2024-11-03,2024-11-15,1,1049.41,0
O0010337,C00702,P00340,2024-11-28,2024-11-29,6,1854.8,0
O0010338,C00792,P00157,2024-05-30,2024-06-08,2,1411.77,0.05
O0010339,C00318,P00458,2025-03-11,2025-03-18,1,1599.03,0
O0010340,C00555,P00381,2024-07-22,2024-07-29,2,288.39,0.05
O0010341,C00773,P00395,2024-03-22,2024-03-26,10,1325.79,0
O0010342,C00849,P00300,2024-07-12,2024-07-15,5,513.08,0
O0010343,C00851,P00404,2025-01-05,2025-01-18,1,2425.11,0
O0010344,C00107,P00214,2024-03-13,2024-03-23,7,2410.24,0
O0010345,C00273,P00006,2024-09-15,2024-09-24,7,418.24,0.15
O0010346,C00505,P00030,2024-02-12,2024-02-26,4,365.27,0
O0010347,C00382,P00448,2025-03-12,2025-03-18,7,1127.56,0
O0010348,C00694,P00444,2024-11-13,2024-11-14,9,1168.08,0.05
O0010349,C00114,P00004,2024-05-17,2024-05-29,6,1792.37,0.1
O0010350,C00822,P00307,2024-03-22,2024-04-02,1,1196.05,0
O0010351,C00932,P00265,2025-03-19,2025-03-28,9,2335.0,0
O0010352,C00154,P00089,2024-02-10,2024-02-13,2,2481.03,0.1
O0010353,C00664,P00204,2024-01-17,2024-01-22,1,485.1,0
O0010354,C00395,P00056,2025-03-20,2025-04-03,2,1189.47,0
O0010355,C00093,P00481,2024-09-04,2024-09-18,5,2279.11,0
O0010356,C00418,P00428,2024-06-25,2024-06-30,5,825.88,0.2
O0010357,C00188,P00491,2024-05-06,2024-05-19,4,2334.68,0
O0010358,C00373,P00301,2024-02-08,2024-02-14,5,1867.53,0
O0010359,C00358,P00336,2024-07-29,2024-08-04,4,68.53,0
O0010360,C00392,P00103,2024-04-29,2024-05-07,7,1790.31,0.1
O0010361,C00410,P00171,2024-01-10,2024-01-10,8,2343.74,0
O0010362,C00214,P00167,2024-04-01,2024-04-15,6,2119.55,0
O0010363,C00066,P00291,2024-02-14,2024-02-20,6,585.2,0
O0010364,C00473,P00011,2025-02-17,2025-02-23,7,1537.19,0.2
O0010365,C00828,P00321,2025-02-03,2025-02-13,8,1218.76,0.15
O0010366,C00102,P00421,2025-03-09,2025-03-12,5,170.62,0.2
O0010367,C00351,P00077,2024-05-20,2024-06-02,5,1373.42,0.05
O0010368,C00282,P00395,2024-10-25,2024-10-26,6,548.02,0
O0010369,C00585,P00009,2024-12-08,2024-12-12,4,2409.02,0.15
O0010370,C00776,P00039,2025-03-02,2025-03-10,5,107.8,0.05
O0010371,C00961,P00107,2024-11-02,2024-11-04,10,1780.69,0.15
O0010372,C00750,P00207,2024-07-05,2024-07-06,4,370.51,0.05
O0010373,C00088,P00026,2024-01-18,2024-01-22,10,1642.17,0
O0010374,C00887,P00089,2024-08-07,2024-08-19,5,2448.33,0
O0010375,C00990,P00265,2024-05-15,2024-05-27,8,1781.2,0.15
O0010376,C00625,P00288,2024-02-20,2024-02-29,3,1621.31,0
O0010377,C00050,P00477,2024-11-06,2024-11-07,7,2148.47,0
O0010378,C00581,P00347,2025-01-11,2025-01-13,4,2047.41,0.2
O0010379,C00401,P00066,2024-06-11,2024-06-20,4,343.9,0.1
O0010380,C00439,P00185,2024-09-07,2024-09-18,2,286.7,0.15
O0010381,C00884,P00467,2024-11-07,2024-11-09,5,2446.73,0.15
O0010382,C00111,P00072,2024-09-18,2024-09-30,4,16.47,0
O0010383,C00438,P00089,2025-03-21,2025-03-24,9,290.56,0
O0010384,C00934,P00473,2024-12-01,2024-12-10,3,677.95,0
O0010385,C00425,P00253,2024-10-19,2024-10-20,8,1130.86,0
O0010386,C00699,P00367,2024-10-20,2024-10-26,1,1233.72,0.2
O0010387,C00088,P00049,2024-08-29,2024-08-31,10,2372.57,0.2
O0010388,C00153,P00122,2024-04-26,2024-05-07,6,1416.85,0
O0010389,C00750,P00108,2024-07-04,2024-07-07,2,2265.32,0
O0010390,C00361,P00222,2024-03-26,2024-04-06,9,2147.05,0.15
O0010391,C00141,P00368,2024-06-08,2024-06-13,1,1930.84,0.15
O0010392,C00952,P00467,2024-12-20,2024-12-20,10,641.68,0
O0010393,C00813,P00229,2024-12-06,2024-12-13,2,1892.55,0.05
O0010394,C00564,P00085,2024-09-29,2024-10-09,10,1350.27,0
O0010395,C00550,P00334,2024-03-06,2024-03-10,5,971.55,0
O0010396,C00833,P00470,2024-02-19,2024-02-25,4,944.73,0.1
O0010397,C00500,P00003,2024-04-18,2024-04-26,7,2134.65,0
O0010398,C00660,P00444,2024-12-22,2025-01-05,8,2196.59,0
O0010399,C00995,P00367,2024-03-24,2024-03-27,3,2395.43,0
O0010400,C00163,P00439,2024-08-09,2024-08-12,8,2462.51,0.1
O0010401,C00743,P00110,2024-07-20,2024-07-28,2,404.82,0
O0010402,C00107,P00151,2024-06-24,2024-06-26,9,1946.86,0.2
O0010403,C00555,P00144,2024-09-01,2024-09-06,10,28.49,0
O0010404,C00477,P00145,2024-12-22,2024-12-23,8,1066.4,0
O0010405,C00280,P00138,2024-02-09,2024-02-09,6,1151.02,0
O0010406,C00684,P00375,2024-01-18,2024-01-24,6,464.44,0
O0010407,C00223,P00091,2024-10-23,2024-10-26,3,677.53,0.2
O0010408,C00276,P00340,2024-10-02,2024-10-14,4,701.62,0
O0010409,C00122,P00296,2024-10-27,2024-11-01,6,2298.47,0.2
O0010410,C00564,P00334,2024-12-23,2025-01-01,8,1212.23,0.2
O0010411,C00271,P00253,2024-03-10,2024-03-21,9,1962.62,0.15
O0010412,C00330,P00343,2024-08-18,2024-08-18,7,1064.56,0
O0010413,C00811,P00366,2024-01-01,2024-01-02,7,2347.77,0
O0010414,C00027,P00154,2024-04-09,2024-04-19,8,1114.42,0
O0010415,C00266,P00314,2025-03-19,2025-03-23,9,2315.81,0
O0010416,C00289,P00266,2024-05-08,2024-05-17,3,1079.83,0
O0010417,C00177,P00474,2024-09-22,2024-10-05,4,24.46,0.2
O0010418,C00436,P00282,2024-03-09,2024-03-20,1,2151.55,0.1
O0010419,C00876,P00025,2024-09-17,2024-09-19,1,1814.17,0.15
O0010420,C00515,P00438,2024-01-03,2024-01-12,9,1290.9,0
O0010421,C00176,P00019,2024-10-24,2024-11-06,3,897.48,0.15
O0010422,C00118,P00003,2024-11-27,2024-12-08,10,691.62,0
O0010423,C00201,P00326,2024-06-25,2024-07-05,5,1232.87,0
O0010424,C00217,P00026,2025-01-08,2025-01-10,8,2164.65,0.1
O0010425,C00134,P00301,2025-03-09,2025-03-18,1,427.14,0
O0010426,C00024,P00008,2025-02-11,2025-02-21,3,431.74,0.1
O0010427,C00575,P00474,2025-02-12,2025-02-14,6,2095.44,0.1
O0010428,C01000,P00405,2024-10-19,2024-11-01,9,2251.64,0
O0010429,C00341,P00404,2024-11-09,2024-11-20,5,2321.63,0
O0010430,C00442,P00405,2024-01-18,2024-01-21,3,2103.44,0
O0010431,C00051,P00283,2024-01-03,2024-01-16,8,1189.28,0
O0010432,C00013,P00120,2024-09-03,2024-09-15,9,269.25,0
O0010433,C00806,P00178,2024-01-26,2024-02-09,7,1359.81,0
O0010434,C00301,P00196,2024-01-07,2024-01-15,9,2228.09,0.1
O0010435,C00816,P00300,2024-07-08,2024-07-21,10,412.51,0.15
O0010436,C00052,P00278,2024-06-16,2024-06-17,6,219.82,0
O0010437,C00144,P00331,2025-03-16,2025-03-24,7,2291.8,0
O0010438,C00023,P00494,2024-10-20,2024-10-29,10,1799.37,0.15
O0010439,C00297,P00296,2024-05-23,2024-06-06,2,265.97,0.05
O0010440,C00113,P00192,2024-10-25,2024-11-08,1,594.43,0
O0010441,C00853,P00472,2024-09-13,2024-09-24,8,627.78,0
O0010442,C00714,P00177,2024-11-10,2024-11-20,1,1889.55,0
O0010443,C00324,P00309,2024-10-21,2024-10-27,9,705.42,0.15
O0010444,C00209,P00138,2025-01-24,2025-01-27,3,2464.69,0.15
O0010445,C00705,P00227,2024-10-03,2024-10-17,7,1575.48,0
O0010446,C00344,P00160,2024-12-02,2024-12-15,3,2025.54,0.15
O0010447,C00842,P00291,2024-12-19,2024-12-31,6,1686.17,0.1
O0010448,C00778,P00460,2024-06-14,2024-06-26,8,213.49,0.1
O0010449,C00310,P00225,2024-12-09,2024-12-22,8,138.52,0.05
O0010450,C00091,P00308,2025-02-19,2025-02-20,1,588.13,0
O0010451,C00225,P00206,2025-02-21,2025-02-24,6,1563.94,0
O0010452,C00641,P00478,2024-08-28,2024-08-30,4,671.61,0
O0010453,C00772,P00324,2024-02-14,2024-02-19,6,1337.37,0.15
O0010454,C00954,P00279,2024-11-26,2024-12-02,7,626.53,0
O0010455,C00675,P00333,2024-05-19,2024-05-29,4,1359.51,0
O0010456,C00385,P00057,2024-02-02,2024-02-07,5,372.98,0
O0010457,C00116,P00433,2024-12-22,2024-12-30,9,1555.47,0
O0010458,C00627,P00132,2024-11-01,2024-11-12,2,1563.66,0.15
O0010459,C00728,P00198,2024-06-15,2024-06-25,10,846.15,0.05
O0010460,C00211,P00120,2024-07-20,2024-07-30,7,1063.39,0.1
O0010461,C00123,P00143,2024-04-24,2024-04-25,4,1974.66,0
O0010462,C00024,P00392,2025-01-16,2025-01-16,2,1421.39,0
O0010463,C00912,P00060,2025-02-26,2025-02-27,1,2243.78,0
O0010464,C00569,P00085,2024-04-02,2024-04-06,5,595.65,0.05
O0010465,C00356,P00396,2024-05-15,2024-05-29,10,2059.35,0
O0010466,C00083,P00342,2024-09-20,2024-09-29,9,310.07,0.1
O0010467,C00499,P00257,2024-11-30,2024-12-10,6,2148.2,0
O0010468,C00461,P00307,2024-02-27,2024-03-03,5,2182.56,0.05
O0010469,C00594,P00286,2025-02-08,2025-02-08,4,681.6,0.1
O0010470,C00731,P00132,2024-09-30,2024-10-09,4,81.26,0
O0010471,C00632,P00140,2024-01-26,2024-02-03,1,1524.65,0
O0010472,C00035,P00490,2024-01-03,2024-01-09,10,821.42,0.1
O0010473,C00554,P00048,2024-11-04,2024-11-12,4,478.64,0
O0010474,C00088,P00204,2024-08-28,2024-09-06,3,979.5,0.05
O0010475,C00295,P00009,2025-01-25,2025-02-08,4,1771.96,0.05
O0010476,C00356,P00002,2024-06-21,2024-06-30,10,1421.54,0.15
O0010477,C00970,P00221,2024-05-22,2024-05-22,9,297.17,0.05
O0010478,C00459,P00057,2024-01-30,2024-02-08,2,1109.61,0.05
O0010479,C00379,P00051,2024-01-10,2024-01-22,6,1517.22,0.2
O0010480,C00860,P00014,2024-10-03,2024-10-09,6,545.7,0.05
O0010481,C00297,P00297,2024-05-19,2024-05-24,6,1784.86,0
O0010482,C00609,P00097,2024-02-13,2024-02-21,6,2170.6,0.15
O0010483,C00446,P00198,2025-01-10,2025-01-21,6,647.65,0.1
O0010484,C00988,P00126,2024-05-10,2024-05-24,8,2389.09,0
O0010485,C00813,P00076,2025-01-28,2025-02-03,9,1375.28,0.15
O0010486,C00128,P00004,2024-08-28,2024-09-07,9,2184.23,0.15
O0010487,C00643,P00344,2024-05-02,2024-05-04,1,211.5,0.05
O0010488,C00041,P00322,2025-02-21,2025-02-24,1,1231.42,0.2
O0010489,C00538,P00062,2024-08-25,2024-09-05,7,330.16,0.15
O0010490,C00177,P00168,2024-06-20,2024-07-04,9,1365.24,0
O0010491,C00663,P00380,2025-01-01,2025-01-14,10,1629.2,0
