order_id,customer_id,order_date,total_amount,status,_ingested_at
1977,140,2025-09-06,44.29,RETURNED,2025-09-08T17:50:48
1978,147,2024-01-01,151.96,DELIVERED,2024-01-02T09:17:30
1979,6,2025-06-27,7.08,DELIVERED,2025-06-28T12:40:43
1980,19,2025-08-30,36.29,RETURNED,2025-08-31T23:30:19
1981,31,2024-02-08,36.09,DELIVERED,2024-02-09T18:50:04
1982,147,2024-07-07,48.00,RETURNED,2024-07-08T12:32:17
1983,16,2024-08-03,228.56,CANCELLED,2024-08-04T21:14:50
1984,24,2023-03-14,29.95,CANCELLED,2023-03-15T20:39:46
1985,104,2023-10-21,39.90,PENDING,2023-10-22T12:14:13
1986,152,2023-05-11,34.63,SHIPPED,2023-05-11T23:57:33
1987,119,2025-11-07,42.44,DELIVERED,2025-11-08T14:47:01
1988,12,2025-11-07,47.31,DELIVERED,2025-11-08T12:42:23
1989,110,2023-07-03,39.96,PENDING,2023-07-03T21:09:07
1990,177,2025-09-24,13.08,DELIVERED,2025-09-25T11:40:45
1991,169,2024-08-09,108.10,DELIVERED,2024-08-10T05:00:04
1992,157,2024-03-30,21.16,SHIPPED,2024-04-01T15:14:04
1993,131,2024-02-16,27.16,SHIPPED,2024-02-18T01:37:44
1994,37,2023-01-19,38.07,CONFIRMED,2023-01-19T11:02:52
1995,,2025-06-19,102.45,DELIVERED,2025-06-20T15:52:12
1996,129,,38.57,CONFIRMED,2023-12-12T14:51:22
1997,193,2023-08-02,25.68,DELIVERED,2023-08-03T05:51:26
1998,154,2023-04-16,7.18,DELIVERED,2023-04-18T00:48:39
1999,122,2023-11-14,25.83,DELIVERED,2023-11-16T16:57:44
2000,25,2024-06-14,10.60,DELIVERED,2024-06-15T08:34:52
